"figure","country","year","predicted_stage","indicator","value"
"ED 3","Japan",2010,"Stage 2","ahdi_int",0.810487138219634
"ED 3","Japan",2011,"Stage 2","ahdi_int",0.809287933131309
"ED 3","Japan",2012,"Stage 2","ahdi_int",0.808088728042984
"ED 3","Japan",2013,"Stage 2","ahdi_int",0.806889522954658
"ED 3","Japan",2014,"Stage 2","ahdi_int",0.805690317866333
"ED 3","Japan",2015,"Stage 2","ahdi_int",0.804491112778008
"ED 3","Japan",2016,"Stage 2","ahdi_int",0.814940048525211
"ED 3","Japan",2017,"Stage 2","ahdi_int",0.825388984272413
"ED 3","Japan",2018,"Stage 2","ahdi_int",0.835837920019616
"ED 3","Japan",2019,"Stage 2","ahdi_int",0.846286855766818
"ED 3","Kazakhstan",2010,"Stage 2","ahdi_int",0.365137284940362
"ED 3","Kazakhstan",2011,"Stage 2","ahdi_int",0.366497396605758
"ED 3","Kazakhstan",2012,"Stage 2","ahdi_int",0.367857508271154
"ED 3","Kazakhstan",2013,"Stage 2","ahdi_int",0.36921761993655
"ED 3","Kazakhstan",2014,"Stage 2","ahdi_int",0.370577731601946
"ED 3","Kazakhstan",2015,"Stage 2","ahdi_int",0.371937843267342
"ED 3","Kazakhstan",2016,"Stage 2","ahdi_int",0.374770406785884
"ED 3","Kazakhstan",2017,"Stage 2","ahdi_int",0.377602970304425
"ED 3","Kazakhstan",2018,"Stage 2","ahdi_int",0.380435533822967
"ED 3","Kazakhstan",2019,"Stage 2","ahdi_int",0.383268097341508
"ED 3","Kuwait",1980,"Stage 2","ahdi_int",0.26560492697509
"ED 3","Kuwait",1981,"Stage 2","ahdi_int",0.280328097822246
"ED 3","Kuwait",1982,"Stage 2","ahdi_int",0.295051268669402
"ED 3","Kuwait",1983,"Stage 2","ahdi_int",0.309774439516558
"ED 3","Kuwait",1984,"Stage 2","ahdi_int",0.324497610363714
"ED 3","Kuwait",1985,"Stage 2","ahdi_int",0.33922078121087
"ED 3","Kuwait",1986,"Stage 2","ahdi_int",0.327280024599028
"ED 3","Kuwait",1987,"Stage 2","ahdi_int",0.315339267987186
"ED 3","Kuwait",1988,"Stage 2","ahdi_int",0.303398511375345
"ED 3","Kuwait",1989,"Stage 2","ahdi_int",0.291457754763503
"ED 3","Kuwait",1990,"Stage 2","ahdi_int",0.279516998151661
"ED 3","Kuwait",1991,"Stage 2","ahdi_int",0.298001901890639
"ED 3","Kuwait",1992,"Stage 2","ahdi_int",0.316486805629617
"ED 3","Kuwait",1993,"Stage 2","ahdi_int",0.334971709368594
"ED 3","Kuwait",1994,"Stage 2","ahdi_int",0.353456613107572
"ED 3","Kuwait",1995,"Stage 2","ahdi_int",0.37194151684655
"ED 3","Kuwait",1996,"Stage 2","ahdi_int",0.372705356718602
"ED 3","Kuwait",1997,"Stage 2","ahdi_int",0.373469196590653
"ED 3","Kuwait",1998,"Stage 2","ahdi_int",0.374233036462705
"ED 3","Kuwait",1999,"Stage 2","ahdi_int",0.374996876334756
"ED 3","Lebanon",2010,"Stage 2","ahdi_int",0.424168508813947
"ED 3","Lebanon",2011,"Stage 2","ahdi_int",0.425363950181655
"ED 3","Lebanon",2012,"Stage 2","ahdi_int",0.426559391549362
"ED 3","Lebanon",2013,"Stage 2","ahdi_int",0.42775483291707
"ED 3","Lebanon",2014,"Stage 2","ahdi_int",0.428950274284777
"ED 3","Lebanon",2015,"Stage 2","ahdi_int",0.430145715652485
"ED 3","Lebanon",2016,"Stage 2","ahdi_int",0.424410948423138
"ED 3","Lebanon",2017,"Stage 2","ahdi_int",0.41867618119379
"ED 3","Lebanon",2018,"Stage 2","ahdi_int",0.412941413964443
"ED 3","Lebanon",2019,"Stage 2","ahdi_int",0.407206646735095
"ED 3","Lithuania",2000,"Stage 2","ahdi_int",0.540950763407261
"ED 3","Lithuania",2001,"Stage 2","ahdi_int",0.548058804094298
"ED 3","Lithuania",2002,"Stage 2","ahdi_int",0.555166844781335
"ED 3","Lithuania",2003,"Stage 2","ahdi_int",0.562274885468372
"ED 3","Lithuania",2004,"Stage 2","ahdi_int",0.569382926155409
"ED 3","Lithuania",2005,"Stage 2","ahdi_int",0.576490966842446
"ED 3","Lithuania",2006,"Stage 2","ahdi_int",0.583471517448145
"ED 3","Lithuania",2007,"Stage 2","ahdi_int",0.590452068053844
"ED 3","Lithuania",2008,"Stage 2","ahdi_int",0.597432618659543
"ED 3","Lithuania",2009,"Stage 2","ahdi_int",0.604413169265242
"ED 3","Lithuania",2010,"Stage 2","ahdi_int",0.611393719870941
"ED 3","Lithuania",2011,"Stage 2","ahdi_int",0.621988570441449
"ED 3","Lithuania",2012,"Stage 2","ahdi_int",0.632583421011956
"ED 3","Lithuania",2013,"Stage 2","ahdi_int",0.643178271582464
"ED 3","Lithuania",2014,"Stage 2","ahdi_int",0.653773122152971
"ED 3","Lithuania",2015,"Stage 2","ahdi_int",0.664367972723479
"ED 3","Lithuania",2016,"Stage 2","ahdi_int",0.672200814744109
"ED 3","Lithuania",2017,"Stage 2","ahdi_int",0.680033656764739
"ED 3","Lithuania",2018,"Stage 2","ahdi_int",0.687866498785368
"ED 3","Lithuania",2019,"Stage 2","ahdi_int",0.695699340805998
"ED 3","Malaysia",1980,"Stage 1","ahdi_int",0.279683724266062
"ED 3","Malaysia",1981,"Stage 1","ahdi_int",0.283114882923082
"ED 3","Malaysia",1982,"Stage 1","ahdi_int",0.286546041580102
"ED 3","Malaysia",1983,"Stage 1","ahdi_int",0.289977200237123
"ED 3","Malaysia",1984,"Stage 1","ahdi_int",0.293408358894143
"ED 3","Malaysia",1985,"Stage 1","ahdi_int",0.296839517551163
"ED 3","Malaysia",1986,"Stage 1","ahdi_int",0.299450166812622
"ED 3","Malaysia",1987,"Stage 1","ahdi_int",0.302060816074081
"ED 3","Malaysia",1988,"Stage 1","ahdi_int",0.304671465335539
"ED 3","Malaysia",1989,"Stage 1","ahdi_int",0.307282114596998
"ED 3","Malaysia",1990,"Stage 1","ahdi_int",0.309892763858457
"ED 3","Malaysia",1991,"Stage 1","ahdi_int",0.315650304261517
"ED 3","Malaysia",1992,"Stage 1","ahdi_int",0.321407844664578
"ED 3","Malaysia",1993,"Stage 1","ahdi_int",0.327165385067638
"ED 3","Malaysia",1994,"Stage 1","ahdi_int",0.332922925470699
"ED 3","Malaysia",1995,"Stage 1","ahdi_int",0.338680465873759
"ED 3","Malaysia",1996,"Stage 1","ahdi_int",0.341533693002835
"ED 3","Malaysia",1997,"Stage 1","ahdi_int",0.34438692013191
"ED 3","Malaysia",1998,"Stage 1","ahdi_int",0.347240147260986
"ED 3","Malaysia",1999,"Stage 1","ahdi_int",0.350093374390061
"ED 3","Malaysia",2000,"Stage 1","ahdi_int",0.352946601519137
"ED 3","Malaysia",2001,"Stage 1","ahdi_int",0.360040295476591
"ED 3","Malaysia",2002,"Stage 1","ahdi_int",0.367133989434045
"ED 3","Malaysia",2003,"Stage 1","ahdi_int",0.374227683391498
"ED 3","Malaysia",2004,"Stage 1","ahdi_int",0.381321377348952
"ED 3","Malaysia",2005,"Stage 1","ahdi_int",0.388415071306406
"ED 3","Malaysia",2006,"Stage 1","ahdi_int",0.391611058291435
"ED 3","Malaysia",2007,"Stage 1","ahdi_int",0.394807045276465
"ED 3","Malaysia",2008,"Stage 1","ahdi_int",0.398003032261494
"ED 3","Malaysia",2009,"Stage 1","ahdi_int",0.401199019246524
"ED 3","Malaysia",2010,"Stage 1","ahdi_int",0.404395006231553
"ED 3","Malaysia",2011,"Stage 1","ahdi_int",0.40630666678742
"ED 3","Malaysia",2012,"Stage 1","ahdi_int",0.408218327343287
"ED 3","Malaysia",2013,"Stage 1","ahdi_int",0.410129987899153
"ED 3","Malaysia",2014,"Stage 1","ahdi_int",0.41204164845502
"ED 3","Malaysia",2015,"Stage 1","ahdi_int",0.413953309010887
"ED 3","Malaysia",2016,"Stage 1","ahdi_int",0.426478418340903
"ED 3","Malaysia",2017,"Stage 1","ahdi_int",0.439003527670919
"ED 3","Malaysia",2018,"Stage 1","ahdi_int",0.451528637000936
"ED 3","Malaysia",2019,"Stage 1","ahdi_int",0.464053746330952
"ED 3","Malta",1990,"Stage 2","ahdi_int",0.496986036314792
"ED 3","Malta",1991,"Stage 2","ahdi_int",0.504679732379439
"ED 3","Malta",1992,"Stage 2","ahdi_int",0.512373428444086
"ED 3","Malta",1993,"Stage 2","ahdi_int",0.520067124508732
"ED 3","Malta",1994,"Stage 2","ahdi_int",0.527760820573379
"ED 3","Malta",1995,"Stage 2","ahdi_int",0.535454516638026
"ED 3","Malta",1996,"Stage 2","ahdi_int",0.540102675834234
"ED 3","Malta",1997,"Stage 2","ahdi_int",0.544750835030441
"ED 3","Malta",1998,"Stage 2","ahdi_int",0.549398994226649
"ED 3","Malta",1999,"Stage 2","ahdi_int",0.554047153422856
"ED 3","Malta",2000,"Stage 2","ahdi_int",0.558695312619064
"ED 3","Malta",2001,"Stage 2","ahdi_int",0.564942701096926
"ED 3","Malta",2002,"Stage 2","ahdi_int",0.571190089574788
"ED 3","Malta",2003,"Stage 2","ahdi_int",0.57743747805265
"ED 3","Malta",2004,"Stage 2","ahdi_int",0.583684866530513
"ED 3","Malta",2005,"Stage 2","ahdi_int",0.589932255008375
"ED 3","Malta",2006,"Stage 2","ahdi_int",0.599765030742629
"ED 3","Malta",2007,"Stage 2","ahdi_int",0.609597806476883
"ED 3","Malta",2008,"Stage 2","ahdi_int",0.619430582211137
"ED 3","Malta",2009,"Stage 2","ahdi_int",0.629263357945391
"ED 3","Mexico",2000,"Stage 1","ahdi_int",0.434500968627922
"ED 3","Mexico",2001,"Stage 1","ahdi_int",0.440852962890205
"ED 3","Mexico",2002,"Stage 1","ahdi_int",0.447204957152489
"ED 3","Mexico",2003,"Stage 1","ahdi_int",0.453556951414772
"ED 3","Mexico",2004,"Stage 1","ahdi_int",0.459908945677056
"ED 3","Mexico",2005,"Stage 1","ahdi_int",0.466260939939339
"ED 3","Mexico",2006,"Stage 1","ahdi_int",0.463818370731259
"ED 3","Mexico",2007,"Stage 1","ahdi_int",0.46137580152318
"ED 3","Mexico",2008,"Stage 1","ahdi_int",0.4589332323151
"ED 3","Mexico",2009,"Stage 1","ahdi_int",0.456490663107021
"ED 3","Mexico",2010,"Stage 1","ahdi_int",0.454048093898941
"ED 3","Mexico",2011,"Stage 1","ahdi_int",0.453132863460321
"ED 3","Mexico",2012,"Stage 1","ahdi_int",0.452217633021701
"ED 3","Mexico",2013,"Stage 1","ahdi_int",0.451302402583082
"ED 3","Mexico",2014,"Stage 1","ahdi_int",0.450387172144462
"ED 3","Mexico",2015,"Stage 1","ahdi_int",0.449471941705842
"ED 3","Mexico",2016,"Stage 1","ahdi_int",0.44651104784394
"ED 3","Mexico",2017,"Stage 1","ahdi_int",0.443550153982037
"ED 3","Mexico",2018,"Stage 1","ahdi_int",0.440589260120135
"ED 3","Mexico",2019,"Stage 1","ahdi_int",0.437628366258232
"ED 3","Moldova",2010,"Stage 2","ahdi_int",0.449198413920656
"ED 3","Moldova",2011,"Stage 2","ahdi_int",0.459418714130272
"ED 3","Moldova",2012,"Stage 2","ahdi_int",0.469639014339887
"ED 3","Moldova",2013,"Stage 2","ahdi_int",0.479859314549503
"ED 3","Moldova",2014,"Stage 2","ahdi_int",0.490079614759118
"ED 3","Moldova",2015,"Stage 2","ahdi_int",0.500299914968734
"ED 3","Moldova",2016,"Stage 2","ahdi_int",0.501189426927256
"ED 3","Moldova",2017,"Stage 2","ahdi_int",0.502078938885778
"ED 3","Moldova",2018,"Stage 2","ahdi_int",0.5029684508443
"ED 3","Moldova",2019,"Stage 2","ahdi_int",0.503857962802822
"ED 3","Nepal",2010,"Stage 2","ahdi_int",0.295715990810391
"ED 3","Nepal",2011,"Stage 2","ahdi_int",0.297622505177622
"ED 3","Nepal",2012,"Stage 2","ahdi_int",0.299529019544854
"ED 3","Nepal",2013,"Stage 2","ahdi_int",0.301435533912085
"ED 3","Nepal",2014,"Stage 2","ahdi_int",0.303342048279317
"ED 3","Nepal",2015,"Stage 2","ahdi_int",0.305248562646548
"ED 3","Nepal",2016,"Stage 2","ahdi_int",0.309524083742233
"ED 3","Nepal",2017,"Stage 2","ahdi_int",0.313799604837918
"ED 3","Nepal",2018,"Stage 2","ahdi_int",0.318075125933604
"ED 3","Nepal",2019,"Stage 2","ahdi_int",0.322350647029289
"ED 3","Netherlands",1970,"Stage 2","ahdi_int",0.543992508898346
"ED 3","Netherlands",1971,"Stage 2","ahdi_int",0.548469049030962
"ED 3","Netherlands",1972,"Stage 2","ahdi_int",0.552945589163579
"ED 3","Netherlands",1973,"Stage 2","ahdi_int",0.557422129296195
"ED 3","Netherlands",1974,"Stage 2","ahdi_int",0.561898669428812
"ED 3","Netherlands",1975,"Stage 2","ahdi_int",0.566375209561428
"ED 3","Netherlands",1976,"Stage 2","ahdi_int",0.572207669848643
"ED 3","Netherlands",1977,"Stage 2","ahdi_int",0.578040130135859
"ED 3","Netherlands",1978,"Stage 2","ahdi_int",0.583872590423074
"ED 3","Netherlands",1979,"Stage 2","ahdi_int",0.58970505071029
"ED 3","Netherlands",1980,"Stage 2","ahdi_int",0.595537510997505
"ED 3","Netherlands",1981,"Stage 2","ahdi_int",0.598910843916128
"ED 3","Netherlands",1982,"Stage 2","ahdi_int",0.602284176834751
"ED 3","Netherlands",1983,"Stage 2","ahdi_int",0.605657509753375
"ED 3","Netherlands",1984,"Stage 2","ahdi_int",0.609030842671998
"ED 3","Netherlands",1985,"Stage 2","ahdi_int",0.612404175590621
"ED 3","Netherlands",1986,"Stage 2","ahdi_int",0.615870531704865
"ED 3","Netherlands",1987,"Stage 2","ahdi_int",0.619336887819109
"ED 3","Netherlands",1988,"Stage 2","ahdi_int",0.622803243933353
"ED 3","Netherlands",1989,"Stage 2","ahdi_int",0.626269600047597
"ED 3","Netherlands",1990,"Stage 3","ahdi_int",0.629735956161841
"ED 3","Netherlands",1991,"Stage 3","ahdi_int",0.63352225253304
"ED 3","Netherlands",1992,"Stage 3","ahdi_int",0.637308548904239
"ED 3","Netherlands",1993,"Stage 3","ahdi_int",0.641094845275437
"ED 3","Netherlands",1994,"Stage 3","ahdi_int",0.644881141646636
"ED 3","Netherlands",1995,"Stage 3","ahdi_int",0.648667438017835
"ED 3","Netherlands",1996,"Stage 3","ahdi_int",0.652457748005528
"ED 3","Netherlands",1997,"Stage 3","ahdi_int",0.656248057993222
"ED 3","Netherlands",1998,"Stage 3","ahdi_int",0.660038367980915
"ED 3","Netherlands",1999,"Stage 3","ahdi_int",0.663828677968609
"ED 3","Netherlands",2000,"Stage 3","ahdi_int",0.667618987956302
"ED 3","Netherlands",2001,"Stage 3","ahdi_int",0.671607856509097
"ED 3","Netherlands",2002,"Stage 3","ahdi_int",0.675596725061891
"ED 3","Netherlands",2003,"Stage 3","ahdi_int",0.679585593614686
"ED 3","Netherlands",2004,"Stage 3","ahdi_int",0.68357446216748
"ED 3","Netherlands",2005,"Stage 3","ahdi_int",0.687563330720275
"ED 3","Netherlands",2006,"Stage 3","ahdi_int",0.693408301227157
"ED 3","Netherlands",2007,"Stage 3","ahdi_int",0.699253271734039
"ED 3","Netherlands",2008,"Stage 3","ahdi_int",0.70509824224092
"ED 3","Netherlands",2009,"Stage 3","ahdi_int",0.710943212747802
"ED 3","Netherlands",2010,"Stage 3","ahdi_int",0.716788183254684
"ED 3","Netherlands",2011,"Stage 3","ahdi_int",0.721992159798447
"ED 3","Netherlands",2012,"Stage 3","ahdi_int",0.727196136342209
"ED 3","Netherlands",2013,"Stage 3","ahdi_int",0.732400112885972
"ED 3","Netherlands",2014,"Stage 3","ahdi_int",0.737604089429734
"ED 3","Netherlands",2015,"Stage 3","ahdi_int",0.742808065973497
"ED 3","Netherlands",2016,"Stage 3","ahdi_int",0.748204142104264
"ED 3","Netherlands",2017,"Stage 3","ahdi_int",0.753600218235032
"ED 3","Netherlands",2018,"Stage 3","ahdi_int",0.758996294365799
"ED 3","Netherlands",2019,"Stage 3","ahdi_int",0.764392370496567
"ED 3","New Zealand",1950,"Stage 3","ahdi_int",0.484297204069268
"ED 3","New Zealand",1951,"Stage 3","ahdi_int",0.486542257971927
"ED 3","New Zealand",1952,"Stage 3","ahdi_int",0.488787311874586
"ED 3","New Zealand",1953,"Stage 3","ahdi_int",0.491032365777246
"ED 3","New Zealand",1954,"Stage 3","ahdi_int",0.493277419679905
"ED 3","New Zealand",1955,"Stage 3","ahdi_int",0.495522473582564
"ED 3","New Zealand",1956,"Stage 3","ahdi_int",0.498333220995987
"ED 3","New Zealand",1957,"Stage 3","ahdi_int",0.50114396840941
"ED 3","New Zealand",1958,"Stage 3","ahdi_int",0.503954715822833
"ED 3","New Zealand",1959,"Stage 3","ahdi_int",0.506765463236256
"ED 3","New Zealand",1970,"Stage 3","ahdi_int",0.537302701016172
"ED 3","New Zealand",1971,"Stage 3","ahdi_int",0.543793237449906
"ED 3","New Zealand",1972,"Stage 3","ahdi_int",0.55028377388364
"ED 3","New Zealand",1973,"Stage 3","ahdi_int",0.556774310317374
"ED 3","New Zealand",1974,"Stage 3","ahdi_int",0.563264846751108
"ED 3","New Zealand",1975,"Stage 3","ahdi_int",0.569755383184842
"ED 3","New Zealand",1976,"Stage 3","ahdi_int",0.57077510923062
"ED 3","New Zealand",1977,"Stage 3","ahdi_int",0.571794835276398
"ED 3","New Zealand",1978,"Stage 3","ahdi_int",0.572814561322176
"ED 3","New Zealand",1979,"Stage 3","ahdi_int",0.573834287367954
"ED 3","New Zealand",1990,"Stage 2","ahdi_int",0.618627618317833
"ED 3","New Zealand",1991,"Stage 2","ahdi_int",0.625312374540522
"ED 3","New Zealand",1992,"Stage 2","ahdi_int",0.63199713076321
"ED 3","New Zealand",1993,"Stage 2","ahdi_int",0.638681886985899
"ED 3","New Zealand",1994,"Stage 2","ahdi_int",0.645366643208587
"ED 3","New Zealand",1995,"Stage 2","ahdi_int",0.652051399431276
"ED 3","New Zealand",1996,"Stage 2","ahdi_int",0.661278692472546
"ED 3","New Zealand",1997,"Stage 2","ahdi_int",0.670505985513816
"ED 3","New Zealand",1998,"Stage 2","ahdi_int",0.679733278555086
"ED 3","New Zealand",1999,"Stage 2","ahdi_int",0.688960571596356
"ED 3","New Zealand",2000,"Stage 3","ahdi_int",0.698187864637626
"ED 3","New Zealand",2001,"Stage 3","ahdi_int",0.706633555012234
"ED 3","New Zealand",2002,"Stage 3","ahdi_int",0.715079245386842
"ED 3","New Zealand",2003,"Stage 3","ahdi_int",0.72352493576145
"ED 3","New Zealand",2004,"Stage 3","ahdi_int",0.731970626136058
"ED 3","New Zealand",2005,"Stage 3","ahdi_int",0.740416316510666
"ED 3","New Zealand",2006,"Stage 3","ahdi_int",0.742037701422356
"ED 3","New Zealand",2007,"Stage 3","ahdi_int",0.743659086334047
"ED 3","New Zealand",2008,"Stage 3","ahdi_int",0.745280471245737
"ED 3","New Zealand",2009,"Stage 3","ahdi_int",0.746901856157428
"ED 3","New Zealand",2010,"Stage 3","ahdi_int",0.748523241069118
"ED 3","New Zealand",2011,"Stage 3","ahdi_int",0.753125947695843
"ED 3","New Zealand",2012,"Stage 3","ahdi_int",0.757728654322568
"ED 3","New Zealand",2013,"Stage 3","ahdi_int",0.762331360949293
"ED 3","New Zealand",2014,"Stage 3","ahdi_int",0.766934067576018
"ED 3","New Zealand",2015,"Stage 3","ahdi_int",0.771536774202743
"ED 3","New Zealand",2016,"Stage 3","ahdi_int",0.779557767620915
"ED 3","New Zealand",2017,"Stage 3","ahdi_int",0.787578761039087
"ED 3","New Zealand",2018,"Stage 3","ahdi_int",0.79559975445726
"ED 3","New Zealand",2019,"Stage 3","ahdi_int",0.803620747875432
"ED 3","Norway",1960,"Stage 2","ahdi_int",0.521110015389835
"ED 3","Norway",1961,"Stage 2","ahdi_int",0.526348329660933
"ED 3","Norway",1962,"Stage 2","ahdi_int",0.531586643932031
"ED 3","Norway",1963,"Stage 2","ahdi_int",0.536824958203129
"ED 3","Norway",1964,"Stage 2","ahdi_int",0.542063272474227
"ED 3","Norway",1965,"Stage 2","ahdi_int",0.547301586745325
"ED 3","Norway",1966,"Stage 2","ahdi_int",0.551926430731789
"ED 3","Norway",1967,"Stage 2","ahdi_int",0.556551274718253
"ED 3","Norway",1968,"Stage 2","ahdi_int",0.561176118704718
"ED 3","Norway",1969,"Stage 2","ahdi_int",0.565800962691182
"ED 3","Norway",1980,"Stage 3","ahdi_int",0.635226379046135
"ED 3","Norway",1981,"Stage 3","ahdi_int",0.639145097450651
"ED 3","Norway",1982,"Stage 3","ahdi_int",0.643063815855168
"ED 3","Norway",1983,"Stage 3","ahdi_int",0.646982534259684
"ED 3","Norway",1984,"Stage 3","ahdi_int",0.650901252664201
"ED 3","Norway",1985,"Stage 3","ahdi_int",0.654819971068717
"ED 3","Norway",1986,"Stage 3","ahdi_int",0.660049329651918
"ED 3","Norway",1987,"Stage 3","ahdi_int",0.665278688235119
"ED 3","Norway",1988,"Stage 3","ahdi_int",0.670508046818319
"ED 3","Norway",1989,"Stage 3","ahdi_int",0.67573740540152
"ED 3","Norway",1990,"Stage 3","ahdi_int",0.680966763984721
"ED 3","Norway",1991,"Stage 3","ahdi_int",0.686386179748242
"ED 3","Norway",1992,"Stage 3","ahdi_int",0.691805595511763
"ED 3","Norway",1993,"Stage 3","ahdi_int",0.697225011275284
"ED 3","Norway",1994,"Stage 3","ahdi_int",0.702644427038805
"ED 3","Norway",1995,"Stage 3","ahdi_int",0.708063842802326
"ED 3","Norway",1996,"Stage 3","ahdi_int",0.71207519486018
"ED 3","Norway",1997,"Stage 3","ahdi_int",0.716086546918035
"ED 3","Norway",1998,"Stage 3","ahdi_int",0.720097898975889
"ED 3","Norway",1999,"Stage 3","ahdi_int",0.724109251033744
"ED 3","Norway",2000,"Stage 3","ahdi_int",0.728120603091598
"ED 3","Norway",2001,"Stage 3","ahdi_int",0.733018070342474
"ED 3","Norway",2002,"Stage 3","ahdi_int",0.737915537593351
"ED 3","Norway",2003,"Stage 3","ahdi_int",0.742813004844227
"ED 3","Norway",2004,"Stage 3","ahdi_int",0.747710472095104
"ED 3","Norway",2005,"Stage 3","ahdi_int",0.75260793934598
"ED 3","Norway",2006,"Stage 3","ahdi_int",0.756734891957184
"ED 3","Norway",2007,"Stage 3","ahdi_int",0.760861844568389
"ED 3","Norway",2008,"Stage 3","ahdi_int",0.764988797179593
"ED 3","Norway",2009,"Stage 3","ahdi_int",0.769115749790798
"ED 3","Norway",2010,"Stage 3","ahdi_int",0.773242702402002
"ED 3","Norway",2011,"Stage 3","ahdi_int",0.779524998713866
"ED 3","Norway",2012,"Stage 3","ahdi_int",0.78580729502573
"ED 3","Norway",2013,"Stage 3","ahdi_int",0.792089591337594
"ED 3","Norway",2014,"Stage 3","ahdi_int",0.798371887649458
"ED 3","Norway",2015,"Stage 3","ahdi_int",0.804654183961322
"ED 3","Norway",2016,"Stage 3","ahdi_int",0.811972930755288
"ED 3","Norway",2017,"Stage 3","ahdi_int",0.819291677549255
"ED 3","Norway",2018,"Stage 3","ahdi_int",0.826610424343221
"ED 3","Norway",2019,"Stage 3","ahdi_int",0.833929171137188
"ED 3","Oman",1980,"Stage 2","ahdi_int",0.162693975849601
"ED 3","Oman",1981,"Stage 2","ahdi_int",0.168311965379626
"ED 3","Oman",1982,"Stage 2","ahdi_int",0.173929954909651
"ED 3","Oman",1983,"Stage 2","ahdi_int",0.179547944439676
"ED 3","Oman",1984,"Stage 2","ahdi_int",0.185165933969701
"ED 3","Oman",1985,"Stage 2","ahdi_int",0.190783923499726
"ED 3","Oman",1986,"Stage 2","ahdi_int",0.195494212883927
"ED 3","Oman",1987,"Stage 2","ahdi_int",0.200204502268129
"ED 3","Oman",1988,"Stage 2","ahdi_int",0.20491479165233
"ED 3","Oman",1989,"Stage 2","ahdi_int",0.209625081036532
"ED 3","Oman",1990,"Stage 2","ahdi_int",0.214335370420733
"ED 3","Oman",1991,"Stage 2","ahdi_int",0.221249932408179
"ED 3","Oman",1992,"Stage 2","ahdi_int",0.228164494395626
"ED 3","Oman",1993,"Stage 2","ahdi_int",0.235079056383072
"ED 3","Oman",1994,"Stage 2","ahdi_int",0.241993618370519
"ED 3","Oman",1995,"Stage 2","ahdi_int",0.248908180357965
"ED 3","Oman",1996,"Stage 2","ahdi_int",0.255772868053198
"ED 3","Oman",1997,"Stage 2","ahdi_int",0.26263755574843
"ED 3","Oman",1998,"Stage 2","ahdi_int",0.269502243443663
"ED 3","Oman",1999,"Stage 2","ahdi_int",0.276366931138895
"ED 3","Panama",1980,"Stage 2","ahdi_int",0.256812289340994
"ED 3","Panama",1981,"Stage 2","ahdi_int",0.258750448531376
"ED 3","Panama",1982,"Stage 2","ahdi_int",0.260688607721757
"ED 3","Panama",1983,"Stage 2","ahdi_int",0.262626766912139
"ED 3","Panama",1984,"Stage 2","ahdi_int",0.26456492610252
"ED 3","Panama",1985,"Stage 2","ahdi_int",0.266503085292902
"ED 3","Panama",1986,"Stage 2","ahdi_int",0.286302409835879
