country,name,year_data,decade,data_type,CD,UC,IBD,period,indust_status,labelled_stage
Netherlands,South Limburg,2002,2000-2009,Incidence,,,,1990-2019,Early,stage3
New Zealand,AUKLAND,1974,1970-1979,Incidence,1.75,5.5,7.25,1960-1989,Early,stage2
New Zealand,DUNEDIN,1974,1970-1979,Incidence,1.3,,,1960-1989,Early,stage2
New Zealand,DUNEDIN,1977,1970-1979,Incidence,2.4,,,1960-1989,Early,stage2
New Zealand,DUNEDIN,1979,1970-1979,Incidence,2.916666667,,,1960-1989,Early,stage2
New Zealand,Otago,1996,1990-1999,Incidence,8.1,4.8,12.9,1990-2019,Early,stage2
New Zealand,Otago,1997,1990-1999,Incidence,6.4,5.3,11.7,1990-2019,Early,stage2
New Zealand,Otago,1998,1990-1999,Incidence,6.8,5.6,12.4,1990-2019,Early,stage2
New Zealand,Otago,1999,1990-1999,Incidence,7.1,6.3,13.4,1990-2019,Early,stage2
New Zealand,Otago,2000,2000-2009,Incidence,7.8,5.4,13.2,1990-2019,Early,stage3
New Zealand,Otago,2001,2000-2009,Incidence,5.5,4.7,10.2,1990-2019,Early,stage3
New Zealand,Otago,2002,2000-2009,Incidence,10.6,7,17.6,1990-2019,Early,stage3
New Zealand,Otago,2003,2000-2009,Incidence,7.7,4.5,12.2,1990-2019,Early,stage3
New Zealand,Canterbury,2004,2000-2009,Incidence,16.4,8.25,24.65,1990-2019,Early,stage3
New Zealand,Otago,2004,2000-2009,Incidence,5.1,6.7,11.8,1990-2019,Early,stage3
New Zealand,Canterbury,2005,2000-2009,Prevalence,150.25,141,291.25,1990-2019,Early,stage3
New Zealand,Otago,2005,2000-2009,Incidence,5.7,5.8,11.5,1990-2019,Early,stage3
New Zealand,Otago,2006,2000-2009,Incidence,1.7,3.6,5.3,1990-2019,Early,stage3
New Zealand,Otago,2007,2000-2009,Incidence,6.6,7.3,13.9,1990-2019,Early,stage3
New Zealand,Otago,2008,2000-2009,Incidence,5.3,5.9,11.2,1990-2019,Early,stage3
New Zealand,Otago,2009,2000-2009,Incidence,7.1,9.5,16.6,1990-2019,Early,stage3
New Zealand,Otago,2010,2010-2019,Incidence,6,7.2,13.2,1990-2019,Early,stage3
New Zealand,Otago,2011,2010-2019,Incidence,8.8,8.5,17.3,1990-2019,Early,stage3
New Zealand,Otago,2012,2010-2019,Incidence,21.7,7.7,29.4,1990-2019,Early,stage3
New Zealand,Otago,2013,2010-2019,Incidence,6.9,6.4,13.3,1990-2019,Early,stage3
New Zealand,Canterbury,2014,2010-2019,Incidence,26.01739671,13.78533706,39.80273377,1990-2019,Early,stage3
New Zealand,Canterbury,2015,2010-2019,Prevalence,,112.4424763,,1990-2019,Early,stage3
New Zealand,Rotorua and Taupo,2018,2010-2019,Incidence,6,6.4,12.4,1990-2019,Early,stage3
Norway,Norway,1964,1960-1969,Incidence,0.541210911,3.057841645,3.599052556,1960-1989,Early,stage2
Norway,Norway,1965,1960-1969,Incidence,1.26192892,3.221946179,4.483875099,1960-1989,Early,stage2
Norway,Norway,1966,1960-1969,Incidence,0.958886669,2.956567228,3.915453897,1960-1989,Early,stage2
Norway,Norway,1967,1960-1969,Incidence,1.24178736,3.883888126,5.125675486,1960-1989,Early,stage2
Norway,Norway,1968,1960-1969,Incidence,1.022108736,3.564276618,4.586385354,1960-1989,Early,stage2
Norway,Norway,1969,1960-1969,Incidence,1.1959928,3.119981218,4.315974018,1960-1989,Early,stage2
Norway,Northern Norway,1984,1980-1989,Incidence,6.205093312,13.69399903,19.89909234,1960-1989,Early,stage3
Norway,Western Norway,1985,1980-1989,Prevalence,,92,,1960-1989,Early,stage3
Norway,Rogaland,1985,1980-1989,Incidence,,16.55844156,,1960-1989,Early,stage3
Norway,Western Norway,1985,1980-1989,Incidence,5.328376704,14.80793061,20.13630731,1960-1989,Early,stage3
Norway,Sogn og Fjordane,1985,1980-1989,Incidence,,18.39622642,,1960-1989,Early,stage3
Norway,Hordaland,1985,1980-1989,Incidence,,12.46819338,,1960-1989,Early,stage3
Norway,Northern Norway,1985,1980-1989,Incidence,5.563187107,11.76828042,17.33146753,1960-1989,Early,stage3
Norway,Northern Norway,1986,1980-1989,Incidence,5.777155842,12.83812409,18.61527994,1960-1989,Early,stage3
Norway,Oslo Ostfold Telemark and Aust-Agder,1990,1990-1999,Incidence,5.109919411,12.43128876,17.54120817,1990-2019,Early,stage3
Norway,Oslo Ostfold Telemark and Aust-Agder,1991,1990-1999,Incidence,5.9,17.4,23.3,1990-2019,Early,stage3
Norway,Oslo Ostfold Telemark and Aust-Agder,1992,1990-1999,Incidence,5.9,15.4,21.3,1990-2019,Early,stage3
Norway,Oslo Ostfold Telemark and Aust-Agder,1993,1990-1999,Incidence,6.9,16.9,23.8,1990-2019,Early,stage3
Norway,Oslo Ostfold Telemark and Aust-Agder,1993,1990-1999,Prevalence,262,505,767,1990-2019,Early,stage3
Norway,Norway,2001,2000-2009,Incidence,10.45116004,24.82423439,35.27539443,1990-2019,Early,stage3
Norway,Norway,2010,2010-2019,Prevalence,164,256,420,1990-2019,Early,stage3
Norway,Norway,2010,2010-2019,Incidence,17.69938511,34.37070211,52.07008722,1990-2019,Early,stage3
Norway,Norway,2011,2010-2019,Incidence,17.60008569,33.06417751,50.6642632,1990-2019,Early,stage3
Norway,Norway,2012,2010-2019,Incidence,16.13611807,28.12552318,44.26164125,1990-2019,Early,stage3
Norway,Norway,2013,2010-2019,Incidence,16.40749765,28.05036507,44.45786271,1990-2019,Early,stage3
Norway,Norway,2014,2010-2019,Incidence,14.79282089,26.4224505,41.21527139,1990-2019,Early,stage3
Norway,Norway,2015,2010-2019,Incidence,15.12854764,28.33140904,43.45995669,1990-2019,Early,stage3
Norway,Norway,2016,2010-2019,Incidence,16.69266918,27.18921219,43.88188137,1990-2019,Early,stage3
Norway,Norway,2017,2010-2019,Prevalence,217.4902004,464.6266611,682.1168614,1990-2019,Early,stage3
Norway,Norway,2017,2010-2019,Incidence,14.19157234,23.00519137,37.19676372,1990-2019,Early,stage3
Poland,Poland,2011,2010-2019,Incidence,5.218165641,17.34371912,22.56188476,1990-2019,Early,stage2
Poland,Poland,2011,2010-2019,Prevalence,23.75549798,78.8848601,102.6403581,1990-2019,Early,stage2
Poland,Poland,2012,2010-2019,Incidence,5.190316043,19.4429239,24.63323994,1990-2019,Early,stage2
Poland,Poland,2012,2010-2019,Prevalence,28.82442015,97.98019111,126.8046113,1990-2019,Early,stage2
Poland,Poland,2013,2010-2019,Incidence,5.203184078,17.06685941,22.27004349,1990-2019,Early,stage2
Poland,Poland,2013,2010-2019,Prevalence,33.82719075,114.3323719,148.1595626,1990-2019,Early,stage2
Poland,Poland,2014,2010-2019,Prevalence,36.70842521,125.9087471,162.6171723,1990-2019,Early,stage2
Poland,Poland,2014,2010-2019,Incidence,5.317240995,15.94912414,21.26636513,1990-2019,Early,stage2
Poland,Poland,2015,2010-2019,Prevalence,43.66598756,143.1034107,186.7693983,1990-2019,Early,stage3
Poland,Poland,2015,2010-2019,Incidence,5.15125449,14.92302816,20.07428265,1990-2019,Early,stage3
Poland,Poland,2016,2010-2019,Prevalence,48.0758823,155.9181237,203.994006,1990-2019,Early,stage3
Poland,Poland,2016,2010-2019,Incidence,4.863009364,14.27159249,19.13460185,1990-2019,Early,stage3
Poland,Poland,2017,2010-2019,Prevalence,52.36309373,167.7388287,220.1019224,1990-2019,Early,stage3
Poland,Poland,2017,2010-2019,Incidence,4.72763932,13.49601825,18.22365757,1990-2019,Early,stage3
Poland,Poland,2018,2010-2019,Prevalence,56.52525668,178.4534011,234.9786578,1990-2019,Early,stage3
Poland,Poland,2018,2010-2019,Incidence,4.67051909,12.51719943,17.18771852,1990-2019,Early,stage3
Portugal,Portugal,2003,2000-2009,Prevalence,43,42,85,1990-2019,Early,stage2
Portugal,Portugal,2007,2000-2009,Prevalence,72.6,70.8,143.4,1990-2019,Early,stage2
Portugal,Figueira da Foz,2016,2010-2019,Prevalence,,124.3614931,,1990-2019,Early,stage3
San Marino,San Marino,1982,1980-1989,Incidence,1.8,4.6,6.4,1960-1989,Early,stage2
San Marino,San Marino,1987,1980-1989,Incidence,4.4,6.2,10.6,1960-1989,Early,stage2
San Marino,San Marino,1992,1990-1999,Incidence,5,15,20,1990-2019,Early,stage3
San Marino,San Marino,1997,1990-1999,Incidence,9.3,10,19.3,1990-2019,Early,stage3
San Marino,San Marino,2002,2000-2009,Incidence,4.9,16.1,21,1990-2019,Early,stage3
San Marino,San Marino,2007,2000-2009,Incidence,13,11.7,24.7,1990-2019,Early,stage3
San Marino,San Marino,2012,2010-2019,Incidence,17.65,12.2,29.85,1990-2019,Early,stage3
San Marino,San Marino,2014,2010-2019,Prevalence,253.0796439,320.1609952,573.2406391,1990-2019,Early,stage3
Spain,Gijon,1954,1950-1959,Incidence,0.11071843,0.11071843,0.221436859,1930-1959,Early,stage1
Spain,Asturias,1956,1950-1959,Incidence,0,0.108233308,0.108233308,1930-1959,Early,stage1
Spain,Gijon,1958,1950-1959,Incidence,0.11071843,0.221436859,0.332155289,1930-1959,Early,stage1
Spain,Asturias,1960,1960-1969,Incidence,0,0.216466615,0.216466615,1960-1989,Early,stage1
Spain,Gijon,1962,1960-1969,Incidence,0.11071843,0.442873719,0.553592149,1960-1989,Early,stage1
Spain,Asturias,1964,1960-1969,Incidence,0,0.324699923,0.324699923,1960-1989,Early,stage1
Spain,Asturias,1965,1960-1969,Incidence,0.27,,,1960-1989,Early,stage1
Spain,Gijon,1966,1960-1969,Incidence,0.553592149,0.664310578,1.217902727,1960-1989,Early,stage1
Spain,Gijon,1967,1960-1969,Incidence,0.95,0.74,1.69,1960-1989,Early,stage1
Spain,Asturias,1967,1960-1969,Incidence,0.95,0.79,1.74,1960-1989,Early,stage1
Spain,Asturias,1968,1960-1969,Incidence,0.162349962,0.649399846,0.811749808,1960-1989,Early,stage1
Spain,Asturias,1970,1970-1979,Incidence,0.2,,,1960-1989,Early,stage1
Spain,Gijon,1970,1970-1979,Incidence,1.439339587,1.217902727,2.657242314,1960-1989,Early,stage1
Spain,Asturias,1971,1970-1979,Incidence,0.29,,,1960-1989,Early,stage1
Spain,Asturias,1972,1970-1979,Incidence,0.27,,,1960-1989,Early,stage1
Spain,Asturias,1973,1970-1979,Incidence,0.38,,,1960-1989,Early,stage1
Spain,Asturias,1974,1970-1979,Incidence,0.46,,,1960-1989,Early,stage1
Spain,Gijon,1974,1970-1979,Incidence,1.992931735,1.550058016,3.542989752,1960-1989,Early,stage1
Spain,Asturias,1975,1970-1979,Incidence,0.725771699,,,1960-1989,Early,stage2
Spain,La Rioja,1975,1970-1979,Prevalence,1.246178386,6.646284727,7.892463113,1960-1989,Early,stage2
Spain,Asturias,1976,1970-1979,Incidence,0.8,,,1960-1989,Early,stage2
Spain,Galicia,1976,1970-1979,Incidence,0.326880734,,,1960-1989,Early,stage2
Spain,Aragon,1976,1970-1979,Incidence,0.333333333,0,0.333333333,1960-1989,Early,stage2
Spain,Gijon,1976,1970-1979,Incidence,2.33,3.14,5.47,1960-1989,Early,stage2
Spain,Asturias,1977,1970-1979,Incidence,0.62,,,1960-1989,Early,stage2
Spain,Galicia,1977,1970-1979,Incidence,0.770642202,,,1960-1989,Early,stage2
Spain,La Rioja,1977,1970-1979,Incidence,0.717257208,2.07207638,2.789333588,1960-1989,Early,stage2
Spain,Asturias,1978,1970-1979,Incidence,1.01,,,1960-1989,Early,stage2
Spain,Galicia,1978,1970-1979,Incidence,0.550458716,,,1960-1989,Early,stage2
Catalonia,Catalonia,1978,1970-1979,Incidence,0.2,0.4,0.6,1960-1989,Early,stage2
Spain,Gijon,1978,1970-1979,Incidence,3.100116033,2.435805454,5.535921487,1960-1989,Early,stage2
Spain,Asturias,1979,1970-1979,Incidence,0.84,,,1960-1989,Early,stage2
Spain,Galicia,1979,1970-1979,Incidence,0.844036697,,,1960-1989,Early,stage2
Spain,Granada Province,1979,1970-1979,Incidence,0.95,1.09,2.04,1960-1989,Early,stage2
Spain,Aragon,1979,1970-1979,Incidence,0.555555556,0.555555556,1.111111111,1960-1989,Early,stage2
Spain,Galicia,1980,1980-1989,Incidence,0.880733945,,,1960-1989,Early,stage2
Spain,Granada Province,1980,1980-1989,Incidence,0.55,1.23,1.78,1960-1989,Early,stage2
Spain,Asturias,1980,1980-1989,Incidence,2.056432847,2.543482731,4.599915578,1960-1989,Early,stage2
Spain,Galicia,1981,1980-1989,Incidence,0.880733945,,,1960-1989,Early,stage2
Spain,Granada Province,1981,1980-1989,Incidence,0.68,0.82,1.5,1960-1989,Early,stage2
Spain,Madrid and Soria,1981,1980-1989,Incidence,0.69124424,2.534562212,3.225806452,1960-1989,Early,stage2
Spain,Galicia,1982,1980-1989,Incidence,0.968807339,,,1960-1989,Early,stage2
Spain,La Rioja,1982,1980-1989,Incidence,1.104488563,2.208977125,3.313465688,1960-1989,Early,stage2
Spain,Soria,1982,1980-1989,Incidence,0,2.5,2.5,1960-1989,Early,stage2
Spain,Granada Province,1982,1980-1989,Incidence,0.82,1.64,2.46,1960-1989,Early,stage2
Spain,Madrid and Soria,1982,1980-1989,Incidence,0.921658986,2.534562212,3.456221198,1960-1989,Early,stage2
Spain,Aragon,1982,1980-1989,Incidence,1.333333333,2.222222222,3.555555556,1960-1989,Early,stage2
Spain,Gijon,1982,1980-1989,Incidence,4.42873719,3.875145041,8.303882231,1960-1989,Early,stage2
Spain,Galicia,1983,1980-1989,Prevalence,5.2,,,1960-1989,Early,stage2
Spain,Madrid,1983,1980-1989,Incidence,0.59,2.67,3.26,1960-1989,Early,stage2
Spain,Sagunto,1983,1980-1989,Incidence,0.825007631,2.475022894,3.300030525,1960-1989,Early,stage2
Spain,La Rioja,1983,1980-1989,Incidence,0.68,2.5,3.18,1960-1989,Early,stage2
Catalonia,Catalonia,1983,1980-1989,Incidence,0.4,0.6,1,1960-1989,Early,stage2
Spain,Granada Province,1983,1980-1989,Incidence,0.95,1.79,2.74,1960-1989,Early,stage2
Spain,Madrid and Soria,1983,1980-1989,Incidence,1.152073733,3.225806452,4.377880184,1960-1989,Early,stage2
Spain,Pamplona,1983,1980-1989,Incidence,1.689679158,1.408065965,3.097745123,1960-1989,Early,stage2
Spain,Madrid,1984,1980-1989,Incidence,1.19,1.78,2.97,1960-1989,Early,stage2
Spain,Sagunto,1984,1980-1989,Incidence,3.300030525,4.950045788,8.250076313,1960-1989,Early,stage2
Spain,Soria,1984,1980-1989,Incidence,1.5,2.5,4,1960-1989,Early,stage2
Spain,Granada Province,1984,1980-1989,Incidence,1.15,2.3,3.45,1960-1989,Early,stage2
Spain,Madrid and Soria,1984,1980-1989,Incidence,1.382488479,2.995391705,4.377880184,1960-1989,Early,stage2
Spain,Pamplona,1984,1980-1989,Incidence,1.126452772,2.81613193,3.942584702,1960-1989,Early,stage2
Spain,Asturias,1984,1980-1989,Incidence,2.651716039,2.705832693,5.357548732,1960-1989,Early,stage2
Spain,Madrid,1985,1980-1989,Incidence,0.29,2.38,2.67,1960-1989,Early,stage2
Spain,Sagunto,1985,1980-1989,Incidence,4.950045788,8.250076313,13.2001221,1960-1989,Early,stage2
Spain,Valles Occidental,1985,1980-1989,Incidence,,2.9,,1960-1989,Early,stage2
Spain,Granada Province,1985,1980-1989,Incidence,0.89,2.55,3.44,1960-1989,Early,stage2
Spain,Madrid and Soria,1985,1980-1989,Incidence,1.612903226,2.995391705,4.608294931,1960-1989,Early,stage2
Spain,Aragon,1985,1980-1989,Incidence,0.666666667,2.444444444,3.111111111,1960-1989,Early,stage2
Spain,Pamplona,1985,1980-1989,Incidence,1.126452772,3.379358316,4.505811088,1960-1989,Early,stage2
Spain,Madrid,1986,1980-1989,Incidence,1.78,2.08,3.86,1960-1989,Early,stage2
Spain,Sagunto,1986,1980-1989,Incidence,1.650015263,3.300030525,4.950045788,1960-1989,Early,stage2
Spain,Valles Occidental,1986,1980-1989,Incidence,,2.3,,1960-1989,Early,stage2
Spain,Soria,1986,1980-1989,Incidence,0.5,2.5,3,1960-1989,Early,stage2
Spain,Granada Province,1986,1980-1989,Incidence,1.15,2.68,3.83,1960-1989,Early,stage2
Spain,Cuenca,1986,1980-1989,Incidence,2,3,5,1960-1989,Early,stage2
Spain,Madrid and Soria,1986,1980-1989,Incidence,2.764976959,4.147465438,6.912442396,1960-1989,Early,stage2
Spain,Pamplona,1986,1980-1989,Incidence,3.097745123,2.81613193,5.913877053,1960-1989,Early,stage2
Spain,Gijon,1986,1980-1989,Incidence,6.532387355,6.753824215,13.28621157,1960-1989,Early,stage2
Spain,Madrid,1987,1980-1989,Incidence,2.67,2.97,5.64,1960-1989,Early,stage2
Spain,Sagunto,1987,1980-1989,Incidence,2.475022894,4.125038157,6.600061051,1960-1989,Early,stage2
Spain,Valles Occidental,1987,1980-1989,Incidence,,3.4,,1960-1989,Early,stage2
Catalonia,Catalonia,1987,1980-1989,Incidence,0.7,0.8,1.5,1960-1989,Early,stage2
Spain,Granada Province,1987,1980-1989,Incidence,1.15,2.81,3.96,1960-1989,Early,stage2
Spain,Cuenca,1987,1980-1989,Incidence,4,12,16,1960-1989,Early,stage2
Spain,Madrid and Soria,1987,1980-1989,Incidence,2.073732719,4.377880184,6.451612903,1960-1989,Early,stage2
Spain,Pamplona,1987,1980-1989,Incidence,2.252905544,4.224197895,6.477103439,1960-1989,Early,stage2
Spain,Sagunto,1988,1980-1989,Incidence,2.475022894,2.475022894,4.950045788,1960-1989,Early,stage2
Spain,Valles Occidental,1988,1980-1989,Incidence,,4.3,,1960-1989,Early,stage2
Spain,La Rioja,1988,1980-1989,Incidence,0.260783223,2.999007068,3.259790291,1960-1989,Early,stage2
Spain,Soria,1988,1980-1989,Incidence,2.5,4,6.5,1960-1989,Early,stage2
Spain,Granada Province,1988,1980-1989,Incidence,1.28,3.07,4.35,1960-1989,Early,stage2
Spain,Granada Province,1988,1980-1989,Prevalence,9,21,30,1960-1989,Early,stage2
Spain,Cuenca,1988,1980-1989,Incidence,3,9,12,1960-1989,Early,stage2
Spain,Madrid and Soria,1988,1980-1989,Incidence,2.534562212,2.764976959,5.299539171,1960-1989,Early,stage2
Spain,Madrid and Soria,1988,1980-1989,Prevalence,19.8,43.4,63.2,1960-1989,Early,stage2
Spain,Aragon,1988,1980-1989,Incidence,4.111111111,4.444444444,8.555555556,1960-1989,Early,stage2
Spain,Pamplona,1988,1980-1989,Incidence,4.224197895,7.885169404,12.1093673,1960-1989,Early,stage2
Spain,Asturias,1988,1980-1989,Incidence,4.221099001,5.574015347,9.795114348,1960-1989,Early,stage2
Spain,Sagunto,1989,1980-1989,Incidence,5.775053419,3.300030525,9.075083945,1960-1989,Early,stage2
Spain,Sagunto,1989,1980-1989,Prevalence,21.4,28.87,50.27,1960-1989,Early,stage2
Spain,Valles Occidental,1989,1980-1989,Incidence,,6.6,,1960-1989,Early,stage2
Spain,Cuenca,1989,1980-1989,Incidence,5,7,12,1960-1989,Early,stage2
Spain,Pamplona,1989,1980-1989,Incidence,2.81613193,2.534518737,5.350650667,1960-1989,Early,stage2
Spain,Gijon,1989,1980-1989,Incidence,5.41,6.32,11.73,1960-1989,Early,stage2
Spain,Asturias,1989,1980-1989,Incidence,5.41,6.73,12.14,1960-1989,Early,stage2
Spain,Soria,1990,1990-1999,Prevalence,13,32,45,1990-2019,Early,stage2
Spain,Soria,1990,1990-1999,Incidence,1.5,3.5,5,1990-2019,Early,stage2
Spain,Cuenca,1990,1990-1999,Incidence,1,8,9,1990-2019,Early,stage2
Spain,Pamplona,1990,1990-1999,Incidence,2.252905544,4.224197895,6.477103439,1990-2019,Early,stage2
Spain,Gijon,1990,1990-1999,Incidence,5.646639917,8.082445372,13.72908529,1990-2019,Early,stage2
Spain,Cuenca,1991,1990-1999,Incidence,4,8,12,1990-2019,Early,stage2
Spain,Aragon,1991,1990-1999,Incidence,3.333333333,4.666666667,8,1990-2019,Early,stage2
Spain,Pamplona,1991,1990-1999,Incidence,2.252905544,5.913877053,8.166782597,1990-2019,Early,stage2
Spain,Cuenca,1992,1990-1999,Incidence,0,3,3,1990-2019,Early,stage2
Spain,"Mallorca, Motril, Sabadell and Vigo",1992,1990-1999,Incidence,4.281886415,6.058076336,10.33996275,1990-2019,Early,stage2
Spain,Pamplona,1992,1990-1999,Incidence,3.097745123,4.224197895,7.321943018,1990-2019,Early,stage2
Spain,Castellon,1992,1990-1999,Incidence,,,,1990-2019,Early,stage2
Spain,Asturias,1992,1990-1999,Incidence,4.816382193,7.359864925,12.17624712,1990-2019,Early,stage2
Spain,Cuenca,1993,1990-1999,Incidence,3,5,8,1990-2019,Early,stage2
Spain,Pamplona,1993,1990-1999,Incidence,1.971292351,3.660971509,5.63226386,1990-2019,Early,stage2
Spain,Castellon,1993,1990-1999,Incidence,,,,1990-2019,Early,stage2
Spain,Aragon,1994,1990-1999,Incidence,3.9,7.2,11.1,1990-2019,Early,stage2
Spain,Castellon,1994,1990-1999,Incidence,,,,1990-2019,Early,stage2
Spain,Castellon,1995,1990-1999,Incidence,,,,1990-2019,Early,stage3
Spain,Cordoba and Sevilla,1995,1990-1999,Incidence,2.47,3.26,5.73,1990-2019,Early,stage3
Spain,Gijon,1996,1990-1999,Incidence,6.029397603,10.0187662,16.0481638,1990-2019,Early,stage3
Spain,Asturias,1996,1990-1999,Incidence,5.952831924,10.60686416,16.55969608,1990-2019,Early,stage3
Spain,Cordoba and Sevilla,1996,1990-1999,Incidence,2.86,3.06,5.92,1990-2019,Early,stage3
Spain,Gijon,1997,1990-1999,Prevalence,116.4757881,129.7619997,246.2377878,1990-2019,Early,stage3
Spain,Asturias,1997,1990-1999,Prevalence,87.45,117.75,205.2,1990-2019,Early,stage3
Spain,Cordoba and Sevilla,1997,1990-1999,Incidence,2.57,2.37,4.94,1990-2019,Early,stage3
Spain,Merida,1998,1990-1999,Incidence,1.893855701,4.924024822,6.817880523,1990-2019,Early,stage3
Spain,Cordoba and Sevilla,1998,1990-1999,Incidence,4.05,3.36,7.41,1990-2019,Early,stage3
Spain,Cordoba and Sevilla,1999,1990-1999,Incidence,3.75,4.15,7.9,1990-2019,Early,stage3
Spain,Northern Huelva,2000,2000-2009,Incidence,4.816584464,6.422112618,11.23869708,1990-2019,Early,stage3
Spain,Costa del Sol,2000,2000-2009,Incidence,,,,1990-2019,Early,stage3
Spain,Cordoba and Sevilla,2000,2000-2009,Incidence,5.53,5.04,10.57,1990-2019,Early,stage3
Spain,Costa del Sol,2001,2000-2009,Incidence,,,,1990-2019,Early,stage3
Spain,Navarre,2001,2000-2009,Incidence,6.144360881,11.05984959,17.20421047,1990-2019,Early,stage3
Spain,Madrid,2001,2000-2009,Incidence,7.13,6.44,13.57,1990-2019,Early,stage3
Spain,Cordoba and Sevilla,2001,2000-2009,Incidence,5.53,5.63,11.16,1990-2019,Early,stage3
Spain,Navarre,2002,2000-2009,Incidence,6.671020385,10.35763691,17.0286573,1990-2019,Early,stage3
Spain,Cordoba and Sevilla,2002,2000-2009,Incidence,4.64,7.01,11.65,1990-2019,Early,stage3
Spain,Navarre,2003,2000-2009,Incidence,5.091041873,11.23540275,16.32644463,1990-2019,Early,stage3
Spain,Cordoba and Sevilla,2003,2000-2009,Incidence,6.03,7.11,13.14,1990-2019,Early,stage3
